Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		Mapped wetland types in sample tiles	308743	6323526	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419796	6415160	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419657	6414821	Alberta Geological Survey
0		Mapped wetland types in sample tiles	420185	6414848	Alberta Geological Survey
0		Mapped wetland types in sample tiles	420213	6414636	Alberta Geological Survey
0		Mapped wetland types in sample tiles	415884	6413390	Alberta Geological Survey
0		Mapped wetland types in sample tiles	416139	6413419	Alberta Geological Survey
0		Mapped wetland types in sample tiles	416319	6413646	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432507	6395761	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432805	6396011	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432791	6395314	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432869	6395555	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433985	6395526	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433617	6396006	Alberta Geological Survey
0		Mapped wetland types in sample tiles	435641	6391814	Alberta Geological Survey
0		Mapped wetland types in sample tiles	436101	6391661	Alberta Geological Survey
0		Mapped wetland types in sample tiles	436250	6391945	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433142	6391115	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432760	6390603	Alberta Geological Survey
0		Mapped wetland types in sample tiles	432919	6390606	Alberta Geological Survey
0		Mapped wetland types in sample tiles	334934	6386401	Alberta Geological Survey
0		Mapped wetland types in sample tiles	335058	6386569	Alberta Geological Survey
0		Mapped wetland types in sample tiles	335098	6386762	Alberta Geological Survey
0		Mapped wetland types in sample tiles	428670	6385557	Alberta Geological Survey
0		Mapped wetland types in sample tiles	429297	6385526	Alberta Geological Survey
0		Mapped wetland types in sample tiles	429284	6386050	Alberta Geological Survey
0		Mapped wetland types in sample tiles	434184	6383629	Alberta Geological Survey
0		Mapped wetland types in sample tiles	434394	6383834	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433888	6384229	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433574	6384227	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433585	6383832	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433505	6383583	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433858	6380258	Alberta Geological Survey
0		Mapped wetland types in sample tiles	433702	6379490	Alberta Geological Survey
0		Mapped wetland types in sample tiles	434173	6379687	Alberta Geological Survey
0		Mapped wetland types in sample tiles	434402	6379318	Alberta Geological Survey
0		Mapped wetland types in sample tiles	337990	6378788	Alberta Geological Survey
0		Mapped wetland types in sample tiles	337539	6378730	Alberta Geological Survey
0		Mapped wetland types in sample tiles	337459	6379181	Alberta Geological Survey
0		Mapped wetland types in sample tiles	338058	6378389	Alberta Geological Survey
0		Mapped wetland types in sample tiles	425955	6375510	Alberta Geological Survey
0		Mapped wetland types in sample tiles	425502	6375697	Alberta Geological Survey
0		Mapped wetland types in sample tiles	436935	6375703	Alberta Geological Survey
0		Mapped wetland types in sample tiles	437028	6375811	Alberta Geological Survey
0		Mapped wetland types in sample tiles	437010	6375431	Alberta Geological Survey
0		Mapped wetland types in sample tiles	439069	6368607	Alberta Geological Survey
0		Mapped wetland types in sample tiles	439319	6368792	Alberta Geological Survey
0		Mapped wetland types in sample tiles	438597	6369168	Alberta Geological Survey
0		Mapped wetland types in sample tiles	418569	6366413	Alberta Geological Survey
0		Mapped wetland types in sample tiles	418676	6366837	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419419	6366763	Alberta Geological Survey
0		Mapped wetland types in sample tiles	347508	6364663	Alberta Geological Survey
0		Mapped wetland types in sample tiles	347678	6365050	Alberta Geological Survey
0		Mapped wetland types in sample tiles	348218	6364435	Alberta Geological Survey
0		Mapped wetland types in sample tiles	351573	6361608	Alberta Geological Survey
0		Mapped wetland types in sample tiles	351961	6361773	Alberta Geological Survey
0		Mapped wetland types in sample tiles	352164	6362129	Alberta Geological Survey
0		Mapped wetland types in sample tiles	352227	6361620	Alberta Geological Survey
0		Mapped wetland types in sample tiles	362725	6361783	Alberta Geological Survey
0		Mapped wetland types in sample tiles	362496	6361426	Alberta Geological Survey
0		Mapped wetland types in sample tiles	363221	6362187	Alberta Geological Survey
0		Mapped wetland types in sample tiles	363370	6361416	Alberta Geological Survey
0		Mapped wetland types in sample tiles	430147	6353543	Alberta Geological Survey
0		Mapped wetland types in sample tiles	430280	6353553	Alberta Geological Survey
0		Mapped wetland types in sample tiles	429972	6354036	Alberta Geological Survey
0		Mapped wetland types in sample tiles	429994	6353366	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419134	6343154	Alberta Geological Survey
0		Mapped wetland types in sample tiles	418976	6343001	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419167	6342463	Alberta Geological Survey
0		Mapped wetland types in sample tiles	426684	6336909	Alberta Geological Survey
0		Mapped wetland types in sample tiles	426949	6337008	Alberta Geological Survey
0		Mapped wetland types in sample tiles	420289	6322127	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419913	6321691	Alberta Geological Survey
0		Mapped wetland types in sample tiles	419774	6321424	Alberta Geological Survey
0		Mapped wetland types in sample tiles	482191	6424702	Alberta Geological Survey
0		Mapped wetland types in sample tiles	481958	6425133	Alberta Geological Survey
0		Mapped wetland types in sample tiles	482402	6425111	Alberta Geological Survey
0		Mapped wetland types in sample tiles	482235	6424332	Alberta Geological Survey
0		Mapped wetland types in sample tiles	519319	6424410	Alberta Geological Survey
0		Mapped wetland types in sample tiles	518976	6424728	Alberta Geological Survey
0		Mapped wetland types in sample tiles	519312	6425071	Alberta Geological Survey
0		Mapped wetland types in sample tiles	518785	6424810	Alberta Geological Survey
0		Mapped wetland types in sample tiles	550585	6423662	Alberta Geological Survey
0		Mapped wetland types in sample tiles	550637	6424022	Alberta Geological Survey
0		Mapped wetland types in sample tiles	551344	6423829	Alberta Geological Survey
0		Mapped wetland types in sample tiles	551379	6424210	Alberta Geological Survey
0		Mapped wetland types in sample tiles	539095	6422703	Alberta Geological Survey
0		Mapped wetland types in sample tiles	538994	6422358	Alberta Geological Survey
0		Mapped wetland types in sample tiles	538840	6423123	Alberta Geological Survey
0		Mapped wetland types in sample tiles	548927	6422517	Alberta Geological Survey
0		Mapped wetland types in sample tiles	549094	6422978	Alberta Geological Survey
0		Mapped wetland types in sample tiles	548650	6423168	Alberta Geological Survey
0		Mapped wetland types in sample tiles	548684	6423263	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535952	6421615	Alberta Geological Survey
0		Mapped wetland types in sample tiles	535749	6421426	Alberta Geological Survey
0		Mapped wetland types in sample tiles	536371	6422049	Alberta Geological Survey
0		Mapped wetland types in sample tiles	546667	6416740	Alberta Geological Survey
0		Mapped wetland types in sample tiles	547165	6416588	Alberta Geological Survey
0		Mapped wetland types in sample tiles	546481	6416831	Alberta Geological Survey
0		Mapped wetland types in sample tiles	547234	6417229	Alberta Geological Survey
0		Mapped wetland types in sample tiles	480231	6410096	Alberta Geological Survey
0		Mapped wetland types in sample tiles	480423	6410168	Alberta Geological Survey
0		Mapped wetland types in sample tiles	479925	6409716	Alberta Geological Survey
0		Mapped wetland types in sample tiles	479616	6409811	Alberta Geological Survey
0		Mapped wetland types in sample tiles	479556	6409390	Alberta Geological Survey
0		Mapped wetland types in sample tiles	516089	6402527	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515620	6402698	Alberta Geological Survey
0		Mapped wetland types in sample tiles	515633	6403145	Alberta Geological Survey
0		Mapped wetland types in sample tiles	516179	6403070	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454838	6398431	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454693	6398901	Alberta Geological Survey
0		Mapped wetland types in sample tiles	454635	6398708	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532012	6397766	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532027	6397974	Alberta Geological Survey
0		Mapped wetland types in sample tiles	531553	6397952	Alberta Geological Survey
0		Mapped wetland types in sample tiles	533347	6395848	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532748	6395795	Alberta Geological Survey
0		Mapped wetland types in sample tiles	532595	6395669	Alberta Geological Survey
0		Mapped wetland types in sample tiles	450136	6395075	Alberta Geological Survey
0		Mapped wetland types in sample tiles	449778	6394530	Alberta Geological Survey
0		Mapped wetland types in sample tiles	449999	6394935	Alberta Geological Survey
0		Mapped wetland types in sample tiles	540999	6377969	Alberta Geological Survey
0		Mapped wetland types in sample tiles	541198	6378186	Alberta Geological Survey
0		Mapped wetland types in sample tiles	540993	6378222	Alberta Geological Survey
0		Mapped wetland types in sample tiles	541012	6377532	Alberta Geological Survey
0		Mapped wetland types in sample tiles	540697	6377426	Alberta Geological Survey
0		Mapped wetland types in sample tiles	441599	6376940	Alberta Geological Survey
0		Mapped wetland types in sample tiles	442245	6376547	Alberta Geological Survey
0		Mapped wetland types in sample tiles	442397	6376890	Alberta Geological Survey
0		Mapped wetland types in sample tiles	484090	6372339	Alberta Geological Survey
0		Mapped wetland types in sample tiles	484185	6372517	Alberta Geological Survey
0		Mapped wetland types in sample tiles	484080	6373181	Alberta Geological Survey
0		Mapped wetland types in sample tiles	483618	6373070	Alberta Geological Survey
0		Mapped wetland types in sample tiles	560354	6368822	Alberta Geological Survey
0		Mapped wetland types in sample tiles	559890	6368534	Alberta Geological Survey
0		Mapped wetland types in sample tiles	560034	6369014	Alberta Geological Survey
0		Mapped wetland types in sample tiles	559584	6368739	Alberta Geological Survey
0		Mapped wetland types in sample tiles	443628	6365874	Alberta Geological Survey
0		Mapped wetland types in sample tiles	443527	6365532	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444046	6365363	Alberta Geological Survey
0		Mapped wetland types in sample tiles	444366	6366011	Alberta Geological Survey
0		Mapped wetland types in sample tiles	443960	6366153	Alberta Geological Survey
0		Mapped wetland types in sample tiles	491647	6364476	Alberta Geological Survey
0		Mapped wetland types in sample tiles	491617	6365192	Alberta Geological Survey
0		Mapped wetland types in sample tiles	492286	6365157	Alberta Geological Survey
0		Mapped wetland types in sample tiles	492112	6364565	Alberta Geological Survey
0		Mapped wetland types in sample tiles	498864	6364827	Alberta Geological Survey
0		Mapped wetland types in sample tiles	499215	6365219	Alberta Geological Survey
0		Mapped wetland types in sample tiles	500665	6363654	Alberta Geological Survey
0		Mapped wetland types in sample tiles	500825	6364020	Alberta Geological Survey
0		Mapped wetland types in sample tiles	511713	6363382	Alberta Geological Survey
0		Mapped wetland types in sample tiles	511651	6363906	Alberta Geological Survey
0		Mapped wetland types in sample tiles	511883	6363753	Alberta Geological Survey
0		Mapped wetland types in sample tiles	502841	6362595	Alberta Geological Survey
0		Mapped wetland types in sample tiles	502856	6362794	Alberta Geological Survey
0		Mapped wetland types in sample tiles	502549	6363232	Alberta Geological Survey
0		Mapped wetland types in sample tiles	526763	6362651	Alberta Geological Survey
0		Mapped wetland types in sample tiles	526547	6362536	Alberta Geological Survey
